name,tweet
//t.co/Bi6fgP5vGo,@HollowDaDonLOM those god damn chinks. http
//t.co/kD3iSeIoLd,"@HopOnTheBeast i found her right here, good job unfollowing me btw faggot http"
//t.co/CH0XfVEKz9,@IAMQUEENLATIFAH @plated letz getup deep dish vocal mix Nagasaki Hiroshima yellow asian flu ^n emoto ill egg god? http
//t.co/eAnDLKSbpM,@Issa_GOLD my fuckin back still hurts but it was worth it. And I'm still mad about the hoe incident. Haha. http
" Gonna try and eliminate the word ""bitch"" out of my vocabulary. I need to start bettering myself",@ItsNotHarold I'll try tomorrow RT @Harold
//t.co/VkdkoEKLxZ,@J_Kwest when a bitch look his way http
//t.co/3hSVTYOXFf,@JacsonBevens @markkiszla absolutely retarded article http
 The fact this bird ass nigga took my phone and did a light skin pose in school @Mrste617 smh lol http,@JefDaBest
//www.wwtdd.com/2010/05/gabourey-sidibe-is-a-complete-bitch/,@JimNorton Hey Jim you'll love this http
//t.co/LTi96AZjwk,"@Joan_Rivers Bitch you old ass mushroom ass bitch looking like a moldy ass toe wobbly raggedy ass vagina face BYE

http"
 Biden Calls Himself &#8216;White Boy&#8217; in Meeting With Black Pastors http,@JoeBiden is such a retard! &#8220;@irritatedwoman
20 if you're not here I'm out,@KevinTheGee ok I just wanted to know bitch at 5
),@KiKi_That_Seven Lol I'm not you just can't be sad about things you can't control. But when you walk that stage my nigglet I'll be happy 
//t.co/FcMlVtIGbL,@LaIndieKid @tneut10 @riwhey_000 what you say bitch? #selfiesONselfies http
 Ppl who RT @ChiefsatWar are even dumber than he is. The ole birds of a feather type of deal.,@LanceTHESPOKEN Statement of the Day
//t.co/xdCuuSBa2F,@Leelucas_ bitch you not coming http
) Happy Birthday!!,@LessThanJR And the Yankees gave you a win. 
-) http,@Linnlondon1 I want some clams on the half shell 
//t.co/62S7BgMYPX,"@Liveitupjersey BWAHAAAA I just choked on an Oreo cookie!
I'M figuring, this may have something to do with it! http"
 that hoe over there.,@LlishaH LOL! It's an acronym for
 Atlanta niggas* @NerdLifeThuggin,@LongLiveChris__
//t.co/MH46XxNU0n,@LukeTheTruth you went IIIIIIINNNNNN on this hoe bro!!! http
//t.co/TVRCzo99oe,@LynkinTheDog doesn't wife these bitches http
p,"@M_Talleywacker miss you ya fucker, send me a txt every now and again like ya used to all ill do the same ya twat "
 stfu hoe &#128514;&#128514;&#128514;,@MakeSamProud 
 Taffy will know where I live and he would probably find me and stab me.,@McLaffyTaffy Reason #2 I didn't order a shirt
//t.co/dOkzmu8i0F,@MirDinero ugly bitch cdfu http
 Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...,@Miseducated411
),@Molly_m5462 better bitch!
),"@MorganSmith_20 unfortunately you are correct sir , still eat shit and die though ....bitch "
//t.co/DBLbyvX0pL website is down.. Let me know something!,@NipseyHussle nip Im tryna buy a copy of #Crenshaw!! But your http
-). Down here all you can get is deep fried clam necks.,@PWilliamsD I need some clams on the half shell 
//t.co/GO58cT7ue7,"@PennyTheGOAT 
This look more like your little baby son of a bitch. http"
-),@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. 
//t.co/gtln1tpMgi,"@RBesofii 
Cants even fool a colored man wit dis bullshit http"
//t.co/ttzsxBtS74,@Real_Liam_Payne be a pussy http
" ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive",@RobertGBeckel
),"@RottenStench 
Tanks a lot dare mr. Pubes. I love my Uncle Tom "
 ((drug dealers)),@SAMMI_boyden bruh we can finally roll like rednecks ('
//t.co/738UP5PLia,@SHAIkethatAss and I replied hoe http
//t.co/ja8t60VgGE,@SammyLightning_ I roll up to a bitch an dey like http
-),@Sammy_Sicko Get me a bag of those pink n white coloured van sweets please. Thanks dude 
 Kate Upton cheers on the Yankees at last night's game http,@ScottFerrall @HowardStern PHOTOS
//t.co/E4P56JkqcX,@Scottt3130 @Brantality @hunterxsfob I think he's retarded or somethin http
 Joel is a faggot,@ScoutingForFifa @TheBurntChip @JoelBurtFifa @JPizzleFIFA EYE WITNESS
" you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%",@SlothNG i can guarantee a few things
" ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live.",@SophieRo3 if only there was a medal for that
),@StephyRae7 hii fag. 
30pm &#128514;&#128514;,@SunyHD abouta get him some crayons and animal crackers after 8
//t.co/RF5dTVQWI6,"@SuperheroReport ""I'm going to show these bitches how it's done."" http"
//t.co/Tw0jeExqTy,"@Swamper60 ""Happy Happy Helloween, Helloween whoa oh whoa ho"" @helloweenorg http"
//t.co/hsADkzcAIn and watch their heads explode,@THEHermanCain then send this one to your teabagger friends https
//t.co/EfxQnxeewQ,"@ThatAssholeAlan bitch ass nigga, heres a new belt for you http"
//t.co/9931VYW9ff,@ThatNiggaKent already know juss ordered some of this for the weekend @Ohhh_Killem_93 for tha white hoes http
-),"@TheBikeman99 My father was born in Nanticoke and attended Lehigh. I'm a CT Yankee, but love the Pennsylvania Dutch cooking "
") Yeah, trolls are annoying but don't concern yourself with them. They're all twats &amp; have no life lol. Just ignore them. x",@TheCheekyD_ Hi 
) haha. Because I'm #thinkingofyou and your #dirtylove sexxy bitch!!,@TheKinzieWells @chansdav all 3 
//t.co/8Fk8LGxAND,"@TheREALJB1RD They best not fuss about this basement, bitch is like a skating rink. http"
P jk just jerkin' yo dick ya nigger faggot.,@TheSeanyV subtweeting and using hashtag oomf what's the difference 
 Straight off the bench #ned #WorldCup2014,@TibaBurger
3,@ToWherever yay im a whitey 
" @HallDerik @20ToLife_ once fag."" You got pressed to the ground? ..hang up your cleats n never put them back on or think about it",@TreyDoe_
//t.co/nrmc483M,"@VAKILL shut up faggot, you and Ras need to make an album together, we'll Ras fell off, you didn't (cont) http"
-),@VoiceofaPatriot Now now&#8230;that bird is one of God's creatures 
//t.co/TnSZm31m9Z,@WarriorRN61 At the peak of the war W joins the Texas natl guard to get outta Nam. Facts are a bitch. http
//t.co/2QysCT5INk,@WorIdStarFvnny @alysssa_3 bitch please http
 Fellas&#8230;. @ your dope female followers and state how much you&#8217;d pay for their pussy,@Wuzzername could get half a band off me RT @ToeKnee2GX
(,@_BradleyC skate 2 trash 
),@_BrwnSkinBeaute ahh I'm too much of a bitch to live off campus. I get lazy and wouldn't want to drive home 
//t.co/gkuJXIaDep,@_PRAWDA_ dying? oh bitch. exit my mentions. her last era was huge. #1 album. #1 tour. golden globe (cont) http
//t.co/NbFAArxvRP,"@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http"
//t.co/4SabX0mcus,@__C_h_i_n_g__ your daughter can date this little fag bag @Bekkalina13 @PimpSlapnCow http
 i was just pissed because the cop was trying to charge me with a hole bunch of bullshit ,@_ajayb no i don't cry im not a bitch(
",) I can't wait to fuckkk like a hunna hoes this summer haha jk",@_fullawhite haha my nigga coco 
 Making a pit stop in Canada to rape bitches,@_n1k_nak Status Report
//t.co/aXm9PCw95T,@_travvv's pussy. http
-),@abdullah_omar comes from a guy whose sole qualification to be CM is being the lucky sperm 
//t.co/oIXHg4jtv8,@adorianloveee man fuck this bitch http
P like jr high up in this bitch,@alammus @wesideconnect @ArbitraryDesign @Damn_Jehu @michaelsayeth fellow anarchists quit being vaginas 
D,@alexiscarfield ya damn right nigglet! 
//t.co/kf6PgZvH5G,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http"
),@beth4158 no steak here either. No hurry on brownies. Just that picture u posted made me all but drool on my phone. 
//t.co/yASXoqnLEA,@blakeshelton I'm coming for you bitch boy!!! http
//t.co/CkBS6WcZu1,@boxingscene @RPopBox @BronzeBomber @boxing this Charlie Z really does need mental help check this out http
 Ayee Ayee it's my snow niqqa &amp;&amp; it's for my bitches to slide to my crib,@brendacoyt_3 
 I got them bitches snowboarding to me &#127938;&#127935;&#10052;&#65039;&#9924;&#65039;,@brendacoyt_3 
 ahah chill my bitch look better &#128514;&#128514;&#128514;&#128527;&#128076;,@brendacoyt_3 
Jamaica,@cgoodwoman @stevenadamswv Crystal probably only person in world interested in my poor black hillbilly
//t.co/fqyXLJYIET,@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http
P I love her face in your icon!,"@claraoswined cute, but I love her yellow raincoat the most, the contrast with that&amp;her hair looks so cute! "
" when in doubt, blame ""whitey""","@clinchmtn316 @sixonesixband AMERICA today, the rule of thumb is"
-D,"@cullenbunn Maybe Baylee Ann, Tater Pud, Nurse Fester, Charlie Chainsaws, &amp; Mama Rot should be their own team?! Next time in PunisherMAX!"
//t.co/tuQ0uAd8bK,@dappermuke I stick up for my fam. don't disrespect the pouch my nigguh. and awe ily2 http
-/,"@datachick Humanity really needs to get past this whole ""slow down and stare at the scene of an accident"" ape mentality we have "
(,@demimariemorin well im sure im not fully retarded #imustbestupid
 guess,"@dropdeadfred11 money can get you good weed, but not always the best of pussy. Sorry my friend ("
O,@elise_palmer youre cheating on mickey bubbles! 
 bitches.,@erykadamitio_ @RiRi_Candee why nobody never invite me to no lesbian party. )
 Kids MUST WEAR Bicycle Helmets!,"@etellurian @vcortesusmc too many little whiney bitches in AMERICA. 
Someone to CRY about ANYTHING! 
IE"
//t.co/upL2ZYn5v1,@evanaleks living with my bitches #live #thuglife http
//t.co/tKM8l9Ty,@fangsbites @the506 Huge Yankee fan....enjoy http
" ""Your search - Ann B. Davis Sexy- did not match any image results.""",@firemunky Google's a bitch
//t.co/zpYPjBU5YU,@fitsnews Nevermind. Still a little bitch. http
 all aid workers r spies,@fredabrahams @Brown_Moses I saw the actual tweet while scanning Jihadi accounts. They put a screen shot of it with
(,@freshalina I call those my ghetto nunchucks...the reason I went 2 jail as well 
" ""i like how i dont really have to think about it"" or ""i dont think queers deserve a happy ending""",@ghostattics translation
//t.co/J1PWlaeRCu (via @teapot),@gifs http
(,@gln @capotej Do you think the guinea pig was okay? 
//t.co/itUAHyHc0R,@goodgraces_ k bitch http
//t.co/zdGtE9GvzX,@goodgraces_ ok faggot http
"//www.youtube.com/watch?v=LRtKAQJUc3g Stay safe out there, Charlie.",@grinand http
//t.co/id4xcmv9zU,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones tell me this nigga ain't purple then a bitch nigga not black http
//t.co/djuvhsBy84,@iAM_tRoyal5 @treydayy_ @TeflonDon4200 @Bossman_Carl big bro thought he was on house party's pajama jam like a bitch http
 P,@iStricer You are hairy like a monkey. 
//t.co/QuLrtOWmLB,@imjoshdean That's hoser eh to you. http
//t.co/ZW8x7YRMi8,@jaezona 1. Knew he was gettin pussy later 2. He yakked 3. You look stoned as hell http
//t.co/xKcH9wJUAg,@jazminesmazmine if bitches Tryna step to us http
//t.co/1aNMKM4O9Y,"@jrlikeswhisky @ZwithR @NickEhlers01 You couldn't handle Iowa pussy - here, kitty, kitty, kitty --- http"
//t.co/6ZWo2a5wGI,@kanyewest tell yo bitch to stop calling me fam ! http
),@kenzieblake2015 duh! You're my main bitch 
),@kenzieblake2015 its pretty easy actually. I'm just the cashier. Right now I'm eating those animal crackers lolol 
42 I went to go get my homeboy and I texted u at 5,@kieffer_jason nigga I was there at 5
//t.co/5ht61NmjJ3,@kiela_g_3 &#128514;&#128514;Alright fag what about this? http
//t.co/VTH4r762 via @youtube,@louisck a video i made -- Porn Actress Sexy Capri Anderson Kissing Video with Charlie Sheen http
"//t.co/jtwUu9CYSr get off my TL, u r dismissed muzzie. @Darknight420 @JewJitsuGrl @Begbie_1 @efilnikcufecin7",@mayarsharkawi Fake pics http
)),@maycie32 do you mean you were too distracted by being a bitch ? 
//youtu.be/Thls_tMuFkc,"@mikecheck_123 try this one Mikey, none of that hick shit...http"
*,@mommajjojo love you too bitch 
in d kiem smoren.Is ook vb voor t kind hoe je moet optreden,@moneypulatief @globalriot Nee dat is na langdurig gepest worden.Zoals ik al zei
 http,@pontotoc2 Aren't they the best? There story is here
//t.co/6LRXIqSi8B,@quilzel That's how rednecks eRecycle. http
//t.co/cYOpCv8oq8,"@realffriends bitch I might be
**~aesthetic~** http"
//t.co/Tpnmbd6z,@rowboy_quest promotion that's hoe ya do it http
"/

http",@salomanizor I'm a faggot 
//t.co/wOxmzRZbrb,"@saucygyro bamoose the prophet was right ""thy hoes ain't loyal"" http"
),@shanetallant he won't bite! We promise he's a friendly bird 
 P,@shyhoof @umbralfox @Feyote Lamashtu has some great orgies but is a total bitch. lol 
//t.co/KkuZV5pdDr,@slickbackjr_ I forgot you're the same bull that said Yeezus was good and that J.Cole is trash http
//t.co/vKYJGRIIFf,"@sramirez07943 
I miss you too faggot &#128557;&#128522; http"
)) now are you done?,@staviebby2010 Mmmm sure dont seem like it.. lmfao but yess ill be that bitch
/,@sweetlou462 thanks Hun. &lt;3 I'm so crushed. I love working out. It'll be 2months gone by the time I go back. 
//t.co/vxKCG4yGXF,@team_Darrion night jigaboo http
" never and in the trash."" My family's motto about their java habits. &#9749;&#65039;","@tonynolanlive ""There is a special time and place for decaf coffee"
//t.co/IUdvnQCkB4,@true_east_ trash what? http
//t.co/1OINieeJ9c,@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http
//t.co/1YiMFtRTZw,@vinyldanyl @BleedingLSD hes a lyin ass bitch lmao http
" Why your cat thinks you're a huge, unpredictable ape http",@whits_20 Good read -&gt; RT @WIRED
" you have no penis.
Penny would make that bitch like a balloon. 
Balloons and bitches can all float","@yo_brandiiii @PennyTheGOAT 
plot twist"
 @ayylmaoanod bitch you go for a .4 and mc Donald's. Fuck out the spot,A .4? Jesus take me now RT @_RichHomieJuan_
//t.co/itDIRcNt7y,A MESSAGE FOR ALL OF HUMANITY ~ Charlie Chaplin @mobengalfan @DISL_Automatic @mikehoho http
 Which one of you air headed bitches made this? http,A bitch who can't keep a man RT @SoloDahSystem
" His hair is a mess, his family is nuts, his neighbor's an asshole, his bestfriend's a pussy, &amp; his owner beats him.&#128514;&#128514;",A dick has a sad life
 A strong black woman &gt; RT @Ivan_splash,A fat bitch &gt; RT @WayneL_Jr
//t.co/XZe0u7guZM,"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama"" https"
//t.co/SzpStdxmn6 via @youtube,"A homeless dog living in a trash pile gets rescued, and then does something amazing! Please share. http"
//t.co/XPQKTlTNkH,"A light, tender yellow butter cake with a classic boiled icing, traditionally made from burnt sugar http"
 find their trash &#8594; http,A new way to look for aliens
//t.co/jMC2eR32Ka,A pharaohs nd his angry bird http
//t.co/WYIS0LVdsi,A shockingly true tale from the Oreo that almost got devoured. http
//t.co/caYUcS8O01,A yellow jacket landed on my mouth and stung me while I was cutting grass..safe to say he won &#128029; http
//t.co/89HH52pCUe&#8221;,"ALL HE NEEDS IS A SKIRT!!!
Sure looks like a bitch to me.
 http"
//t.co/fbGuCK7Wc1&#8221;,"AMERICAN GOVERNMENT PREACHES ""NO BULLYING""
Creating a new generation of pussies! http"
//t.co/F0pGDalfaA&#8221;,"AND #NorthKorea called #Barack a monkey. LOL! 
RT! 
*If the shoe fits! 'Cause it sure looks like he married one! 
http"
" All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",ATTN 
//t.co/oRLZfqgIyV,Abed looks like he has to take a shit #bro #pic #brolic #boyswhotakepicsinsuits #tie #swag #hoes #on #us http
 @VonshayeB dude can't spell worth shit yo lol,About all u can expect from a nicca that can barely talk! Lmao RT @SpaceJam_Teeg
//t.co/hkpOM1iM,Acid yellow http
 LMAO this is trash b http,Adam West? RT @share_ps4
 TreVaughn3,Add my snapchat lil bitch
 @viaNAWF @KingHorseDick nah these hoes stupid,Af RT @AyeMr_Foreman
//t.co/3spfhBBkVD,After Deztinis session we needed this lmao Jk girl good yob lol http
//t.co/EWuIN0Jt3y,Ahhh fuck it let's go 405 rows for the hoes http
//t.co/Go1XTsuv6O,Ain't this a bitch---&gt; Clock mistake in Alabama-Arkansas - via @ESPN Champ Drive http
 Gotta love a guy who beat Meg Whitman's albino ass back to the US. Freakin' commie genius.,Alibaba / Jack Ma
(,All I wanted to do was get some hoes too 
//t.co/Teuqy9hF,All bitches need a bus driver uppercut a Chris brown bitch slap followed by some dancing nd Chad Johnson hea http
 Sasuke is probably the biggest faggot of all time,All the Uchiha are. RT @ThatNiggaCris
//t.co/XMVtZ0GTPp,All the pictures of the ex are gone...there's no pictures with the side hoe posted...*slides into his dm's like* http
 Lol ima hoe sometimes,All the time lol RT @KoolAssK
" Thick thighs, &#128166; skinny waist, &#128591; and natural beauty face &#128149;",All them hoes crazy RT @Mr_NiceeeGuy
//t.co/G3MUxm2ldx,All these touch screen phones and hoe u still got flipped http
" Now that's a lot of stolen shoes...

https",All trash RT @nicekicks
//t.co/dWSYB5BodA http,Almost half of North American bird species threatened by climate change http
//t.co/N86Ew3zhep,Aloha bitches! 27 minutes before I caught a 32ft #greatwhite #okaysomaybeimlying #butiwasfishing http
 Paying for pussy still on my bucket list,Already scratched off mines RT @KingHorseDick
 Cheesecake trash,Alright your time is up RT @EvilJeanyis
//t.co/jlLkzbHYOy,"Also, anyone who wants to bitch about the prices at Disney needs to check this out next time. #dollywood http"
 they portray themselves as the only ones willing to die for their cause.,"Also, it&#8217;s a hiccup to Jihadi propaganda"
